sku_id,producto,precio_unitario,almacen_id
HW-3788,NVIDIA RTX 4080,609.49,103
HW-3789,AMD Ryzen 9 7950X,950.89,102
HW-3790,NVIDIA RTX 4080,906.8,102
HW-3791,NVIDIA RTX 4080,1164.76,103
HW-3792,NVIDIA RTX 4080,675.15,102
HW-3793,NVIDIA RTX 4080,1165.66,102
HW-3794,Intel Core i7-13700K,1107.6,105
HW-3795,Samsung 990 Pro 1TB,316.46,101
HW-3796,Corsair Vengeance DDR5 32GB,812.31,104
HW-3797,Logitech G502,595.17,102
HW-3798,Samsung 990 Pro 1TB,270.35,101
HW-3799,AMD Ryzen 9 7950X,996.73,104
HW-3800,Intel Core i7-13700K,718.78,102
HW-3801,Corsair Vengeance DDR5 32GB,790.26,103
HW-3802,AMD Ryzen 9 7950X,929.73,102
HW-3803,AMD Ryzen 9 7950X,427.91,101
HW-3804,AMD Ryzen 9 7950X,328.18,101
HW-3805,AMD Ryzen 9 7950X,506.67,104
HW-3806,Logitech G502,626.8,102
HW-3807,NVIDIA RTX 4080,982.28,102
HW-3808,Intel Core i7-13700K,447.44,104
HW-3809,NVIDIA RTX 4080,653.23,105
HW-3810,Intel Core i7-13700K,1032.77,102
HW-3811,Intel Core i7-13700K,526.06,102
HW-3812,AMD Ryzen 9 7950X,755.32,105
HW-3813,Logitech G502,906.96,102
HW-3814,Logitech G502,1185.54,102
HW-3815,Corsair Vengeance DDR5 32GB,790.22,102
HW-3816,AMD Ryzen 9 7950X,759.58,103
HW-3817,NVIDIA RTX 4080,456.48,103
HW-3818,Logitech G502,225.49,101
HW-3819,AMD Ryzen 9 7950X,69.46,103
HW-3820,AMD Ryzen 9 7950X,1104.64,105
HW-3821,Samsung 990 Pro 1TB,605.79,105
HW-3822,Intel Core i7-13700K,458.94,103
HW-3823,Intel Core i7-13700K,257.93,102
HW-3824,Samsung 990 Pro 1TB,124.58,104
HW-3825,Corsair Vengeance DDR5 32GB,70.01,105
HW-3826,Logitech G502,174.63,103
HW-3827,Samsung 990 Pro 1TB,168.09,102
HW-3828,Logitech G502,265.01,104
HW-3829,Corsair Vengeance DDR5 32GB,354.76,104
HW-3830,NVIDIA RTX 4080,683.63,104
HW-3831,AMD Ryzen 9 7950X,454.71,102
HW-3832,Logitech G502,315.13,104
HW-3833,Logitech G502,819.47,105
HW-3834,Corsair Vengeance DDR5 32GB,229.56,103
HW-3835,Corsair Vengeance DDR5 32GB,582.32,104
HW-3836,NVIDIA RTX 4080,736.01,102
HW-3837,Intel Core i7-13700K,525.76,102
HW-3838,Samsung 990 Pro 1TB,787.29,102
HW-3839,Intel Core i7-13700K,1023.18,102
HW-3840,Intel Core i7-13700K,820.35,103
HW-3841,Logitech G502,293.49,104
HW-3842,Logitech G502,762.11,105
HW-3843,Corsair Vengeance DDR5 32GB,372.71,105
HW-3844,Corsair Vengeance DDR5 32GB,575.66,105
HW-3845,Logitech G502,1023.57,104
HW-3846,Samsung 990 Pro 1TB,528.11,101
HW-3847,Samsung 990 Pro 1TB,447.51,101
HW-3848,Intel Core i7-13700K,230.32,105
HW-3849,Samsung 990 Pro 1TB,1005.95,103
HW-3850,Samsung 990 Pro 1TB,208.01,104
HW-3851,Samsung 990 Pro 1TB,461.26,104
HW-3852,Intel Core i7-13700K,847.16,104
HW-3853,Logitech G502,375.67,103
HW-3854,Samsung 990 Pro 1TB,293.03,103
HW-3855,Intel Core i7-13700K,308.77,102
HW-3856,AMD Ryzen 9 7950X,290.03,105
HW-3857,Samsung 990 Pro 1TB,1179.12,104
HW-3858,Corsair Vengeance DDR5 32GB,1061.34,104
HW-3859,Samsung 990 Pro 1TB,301.56,103
HW-3860,NVIDIA RTX 4080,1195.11,104
HW-3861,NVIDIA RTX 4080,326.77,105
HW-3862,NVIDIA RTX 4080,1122.91,104
HW-3863,Corsair Vengeance DDR5 32GB,50.3,101
HW-3864,Logitech G502,725.19,103
HW-3865,Intel Core i7-13700K,1183.43,103
HW-3866,Samsung 990 Pro 1TB,783.12,101
HW-3867,NVIDIA RTX 4080,1197.59,103
HW-3868,Samsung 990 Pro 1TB,329.52,102
HW-3869,Logitech G502,1151.94,101
HW-3870,Samsung 990 Pro 1TB,167.78,101
HW-3871,AMD Ryzen 9 7950X,1140.93,103
HW-3872,Intel Core i7-13700K,259.79,102
HW-3873,Samsung 990 Pro 1TB,1165.13,104
HW-3874,Intel Core i7-13700K,463.33,105
HW-3875,AMD Ryzen 9 7950X,528.31,102
HW-3876,NVIDIA RTX 4080,544.21,103
HW-3877,AMD Ryzen 9 7950X,368.98,102
HW-3878,AMD Ryzen 9 7950X,461.33,101
HW-3879,NVIDIA RTX 4080,1046.41,102
HW-3880,Corsair Vengeance DDR5 32GB,396.15,102
HW-3881,Corsair Vengeance DDR5 32GB,890.54,105
HW-3882,NVIDIA RTX 4080,192.47,103
HW-3883,Intel Core i7-13700K,194.38,102
HW-3884,Samsung 990 Pro 1TB,373.64,101
HW-3885,Samsung 990 Pro 1TB,186.84,101
HW-3886,Intel Core i7-13700K,560.43,104
HW-3887,Corsair Vengeance DDR5 32GB,216.88,104
HW-3888,Corsair Vengeance DDR5 32GB,770.58,101
HW-3889,AMD Ryzen 9 7950X,433.83,102
HW-3890,AMD Ryzen 9 7950X,390.82,102
HW-3891,AMD Ryzen 9 7950X,202.5,104
HW-3892,Corsair Vengeance DDR5 32GB,165.49,105
HW-3893,Logitech G502,265.73,101
HW-3894,AMD Ryzen 9 7950X,907.21,105
HW-3895,Corsair Vengeance DDR5 32GB,311.28,102
HW-3896,Logitech G502,372.17,103
HW-3897,Intel Core i7-13700K,1088.55,101
HW-3898,NVIDIA RTX 4080,1060.72,103
HW-3899,Intel Core i7-13700K,842.66,105
HW-3900,Logitech G502,1132.58,101
HW-3901,Intel Core i7-13700K,421.41,105
HW-3902,Samsung 990 Pro 1TB,332.43,101
HW-3903,Intel Core i7-13700K,924.24,102
HW-3904,Corsair Vengeance DDR5 32GB,882.92,101
HW-3905,Samsung 990 Pro 1TB,54.98,103
HW-3906,Logitech G502,602.2,105
HW-3907,Corsair Vengeance DDR5 32GB,933.84,105
HW-3908,NVIDIA RTX 4080,430.93,104
HW-3909,Intel Core i7-13700K,819.01,101
HW-3910,AMD Ryzen 9 7950X,830.63,104
HW-3911,Intel Core i7-13700K,1045.15,103
HW-3912,Intel Core i7-13700K,295.75,102
HW-3913,AMD Ryzen 9 7950X,681.64,102
HW-3914,Intel Core i7-13700K,538.85,105
HW-3915,Samsung 990 Pro 1TB,292.69,104
HW-3916,Samsung 990 Pro 1TB,832.96,102
HW-3917,Intel Core i7-13700K,91.53,101
HW-3918,Corsair Vengeance DDR5 32GB,914.39,101
HW-3919,NVIDIA RTX 4080,443.16,105
HW-3920,Corsair Vengeance DDR5 32GB,457.83,101
HW-3921,Logitech G502,722.25,105
HW-3922,AMD Ryzen 9 7950X,1055.74,101
HW-3923,Intel Core i7-13700K,915.9,101
HW-3924,AMD Ryzen 9 7950X,917.28,104
HW-3925,Corsair Vengeance DDR5 32GB,219.04,101
HW-3926,NVIDIA RTX 4080,1153.24,105
HW-3927,Corsair Vengeance DDR5 32GB,494.74,102
HW-3928,Intel Core i7-13700K,696.06,105
HW-3929,Samsung 990 Pro 1TB,607.85,105
HW-3930,Samsung 990 Pro 1TB,684.52,105
HW-3931,Corsair Vengeance DDR5 32GB,987.19,101
HW-3932,NVIDIA RTX 4080,1122.08,101
HW-3933,NVIDIA RTX 4080,197.75,104
HW-3934,NVIDIA RTX 4080,310.16,103
HW-3935,Intel Core i7-13700K,82.8,103
HW-3936,AMD Ryzen 9 7950X,597.35,103
HW-3937,Samsung 990 Pro 1TB,863.65,103
HW-3938,Intel Core i7-13700K,50.44,104
HW-3939,Intel Core i7-13700K,496.69,103
HW-3940,Logitech G502,1141.39,103
HW-3941,Samsung 990 Pro 1TB,1010.59,105
HW-3942,AMD Ryzen 9 7950X,481.29,104
HW-3943,Corsair Vengeance DDR5 32GB,764.49,105
HW-3944,AMD Ryzen 9 7950X,1138.44,101
HW-3945,Intel Core i7-13700K,429.36,102
HW-3946,Samsung 990 Pro 1TB,905.28,101
HW-3947,Intel Core i7-13700K,348.26,102
HW-3948,Samsung 990 Pro 1TB,562.84,102
HW-3949,Logitech G502,1047.45,101
HW-3950,Corsair Vengeance DDR5 32GB,746.94,105
HW-3951,Logitech G502,383.06,102
HW-3952,Samsung 990 Pro 1TB,1189.76,101
HW-3953,AMD Ryzen 9 7950X,992.89,105
HW-3954,AMD Ryzen 9 7950X,88.31,105
HW-3955,Corsair Vengeance DDR5 32GB,182.8,102
HW-3956,AMD Ryzen 9 7950X,730.73,101
HW-3957,Corsair Vengeance DDR5 32GB,842.34,103
HW-3958,Samsung 990 Pro 1TB,128.34,102
HW-3959,Intel Core i7-13700K,615.13,103
HW-3960,Samsung 990 Pro 1TB,514.78,104
HW-3961,Corsair Vengeance DDR5 32GB,712.46,103
HW-3962,NVIDIA RTX 4080,883.26,103
HW-3963,Logitech G502,323.28,105
HW-3964,Samsung 990 Pro 1TB,557.23,101
HW-3965,Logitech G502,1156.93,102
HW-3966,NVIDIA RTX 4080,901.04,104
HW-3967,NVIDIA RTX 4080,486.43,103
HW-3968,AMD Ryzen 9 7950X,763.98,103
HW-3969,Samsung 990 Pro 1TB,216.76,104
HW-3970,Corsair Vengeance DDR5 32GB,281.01,103
HW-3971,Intel Core i7-13700K,84.43,103
HW-3972,Samsung 990 Pro 1TB,1113.86,103
HW-3973,NVIDIA RTX 4080,536.08,101
HW-3974,Intel Core i7-13700K,1171.69,105
HW-3975,Corsair Vengeance DDR5 32GB,715.84,103
HW-3976,Samsung 990 Pro 1TB,565.02,103
HW-3977,Samsung 990 Pro 1TB,811.3,105
HW-3978,Samsung 990 Pro 1TB,1056.4,102
HW-3979,NVIDIA RTX 4080,170.15,105
HW-3980,NVIDIA RTX 4080,233.81,104
HW-3981,Intel Core i7-13700K,928.05,104
HW-3982,NVIDIA RTX 4080,151.34,103
HW-3983,Samsung 990 Pro 1TB,973.4,105
HW-3984,Samsung 990 Pro 1TB,505.61,105
HW-3985,Intel Core i7-13700K,597.9,101
HW-3986,NVIDIA RTX 4080,900.03,104
HW-3987,Samsung 990 Pro 1TB,142.85,101
HW-3988,Logitech G502,118.59,105
HW-3989,Corsair Vengeance DDR5 32GB,184.23,105
HW-3990,NVIDIA RTX 4080,1039.55,104
HW-3991,Samsung 990 Pro 1TB,379.21,103
HW-3992,Corsair Vengeance DDR5 32GB,135.2,101
HW-3993,Logitech G502,911.06,103
HW-3994,AMD Ryzen 9 7950X,1119.85,104
HW-3995,Corsair Vengeance DDR5 32GB,692.92,101
HW-3996,AMD Ryzen 9 7950X,241.89,105
HW-3997,Intel Core i7-13700K,528.29,105
HW-3998,Samsung 990 Pro 1TB,1151.47,105
HW-3999,Corsair Vengeance DDR5 32GB,265.31,102
HW-4000,AMD Ryzen 9 7950X,420.87,101
HW-4001,NVIDIA RTX 4080,703.83,101
HW-4002,Logitech G502,425.59,103
HW-4003,Logitech G502,936.93,102
HW-4004,NVIDIA RTX 4080,897.46,104
HW-4005,AMD Ryzen 9 7950X,1162.7,101
HW-4006,NVIDIA RTX 4080,849.02,104
HW-4007,Corsair Vengeance DDR5 32GB,1050.35,102
HW-4008,Samsung 990 Pro 1TB,693.39,104
HW-4009,Samsung 990 Pro 1TB,966.77,105
HW-4010,Intel Core i7-13700K,1184.89,102
HW-4011,Corsair Vengeance DDR5 32GB,259.53,105
HW-4012,Intel Core i7-13700K,906.56,102
HW-4013,Logitech G502,919.24,105
HW-4014,Samsung 990 Pro 1TB,1130.63,101
HW-4015,Samsung 990 Pro 1TB,274.71,105
HW-4016,NVIDIA RTX 4080,896.34,103
HW-4017,AMD Ryzen 9 7950X,833.5,101
HW-4018,Logitech G502,548.78,102
HW-4019,Samsung 990 Pro 1TB,1038.66,104
HW-4020,AMD Ryzen 9 7950X,269.41,103
HW-4021,Samsung 990 Pro 1TB,240.45,101
HW-4022,Samsung 990 Pro 1TB,815.31,103
HW-4023,AMD Ryzen 9 7950X,901.84,101
HW-4024,Samsung 990 Pro 1TB,797.76,103
HW-4025,Logitech G502,639.59,104
HW-4026,AMD Ryzen 9 7950X,56.94,102
HW-4027,Intel Core i7-13700K,424.45,103
HW-4028,AMD Ryzen 9 7950X,172.95,105
HW-4029,Logitech G502,575.66,102
HW-4030,Logitech G502,916.67,103
HW-4031,Logitech G502,787.64,105
HW-4032,Logitech G502,861.08,103
HW-4033,AMD Ryzen 9 7950X,120.0,102
HW-4034,Intel Core i7-13700K,652.65,104
HW-4035,Logitech G502,270.17,105
HW-4036,NVIDIA RTX 4080,1159.34,104
HW-4037,AMD Ryzen 9 7950X,1062.02,105
HW-4038,Intel Core i7-13700K,587.85,105
HW-4039,Intel Core i7-13700K,151.92,105
HW-4040,AMD Ryzen 9 7950X,514.84,102
HW-4041,Intel Core i7-13700K,554.47,105
HW-4042,Logitech G502,165.02,103
HW-4043,Samsung 990 Pro 1TB,157.69,101
HW-4044,Corsair Vengeance DDR5 32GB,891.66,105
HW-4045,Intel Core i7-13700K,238.68,104
HW-4046,AMD Ryzen 9 7950X,1006.65,103
HW-4047,Samsung 990 Pro 1TB,192.21,103
HW-4048,Logitech G502,598.84,102
HW-4049,AMD Ryzen 9 7950X,1067.19,101
HW-4050,NVIDIA RTX 4080,655.66,101
HW-4051,AMD Ryzen 9 7950X,1155.68,102
HW-4052,Intel Core i7-13700K,488.26,105
HW-4053,Logitech G502,745.16,103
HW-4054,NVIDIA RTX 4080,237.29,105
HW-4055,Samsung 990 Pro 1TB,745.01,104
HW-4056,AMD Ryzen 9 7950X,58.05,103
HW-4057,AMD Ryzen 9 7950X,1120.34,103
HW-4058,Samsung 990 Pro 1TB,99.03,101
HW-4059,Samsung 990 Pro 1TB,890.74,102
HW-4060,NVIDIA RTX 4080,936.89,102
HW-4061,Intel Core i7-13700K,1163.87,104
HW-4062,Samsung 990 Pro 1TB,1031.57,102
HW-4063,Intel Core i7-13700K,1122.89,104
HW-4064,NVIDIA RTX 4080,1133.73,104
HW-4065,Logitech G502,1024.06,105
HW-4066,NVIDIA RTX 4080,1149.74,102
HW-4067,Samsung 990 Pro 1TB,148.0,103
HW-4068,Samsung 990 Pro 1TB,348.51,105
HW-4069,Samsung 990 Pro 1TB,583.23,103
HW-4070,Corsair Vengeance DDR5 32GB,1177.04,105
HW-4071,AMD Ryzen 9 7950X,267.44,102
HW-4072,AMD Ryzen 9 7950X,129.41,105
HW-4073,AMD Ryzen 9 7950X,460.32,101
HW-4074,Intel Core i7-13700K,297.33,105
HW-4075,AMD Ryzen 9 7950X,78.14,105
HW-4076,Logitech G502,189.39,104
HW-4077,NVIDIA RTX 4080,900.18,101
HW-4078,Logitech G502,570.93,103
HW-4079,AMD Ryzen 9 7950X,839.81,104
HW-4080,Intel Core i7-13700K,1052.27,103
HW-4081,AMD Ryzen 9 7950X,218.14,102
HW-4082,Intel Core i7-13700K,1065.81,102
HW-4083,Intel Core i7-13700K,615.71,104
HW-4084,Samsung 990 Pro 1TB,307.36,101
HW-4085,AMD Ryzen 9 7950X,848.12,103
HW-4086,Samsung 990 Pro 1TB,470.87,104
HW-4087,Samsung 990 Pro 1TB,1137.92,102
HW-4088,Logitech G502,63.96,102
HW-4089,Samsung 990 Pro 1TB,1136.41,104
HW-4090,Intel Core i7-13700K,798.11,103
HW-4091,Corsair Vengeance DDR5 32GB,75.29,101
HW-4092,NVIDIA RTX 4080,356.36,102
HW-4093,Corsair Vengeance DDR5 32GB,854.25,105
HW-4094,Samsung 990 Pro 1TB,347.51,104
HW-4095,Corsair Vengeance DDR5 32GB,898.26,103
HW-4096,Samsung 990 Pro 1TB,557.29,103
HW-4097,Logitech G502,629.99,105
HW-4098,Logitech G502,203.43,104
HW-4099,Corsair Vengeance DDR5 32GB,358.13,103
HW-4100,Samsung 990 Pro 1TB,85.23,101
HW-4101,AMD Ryzen 9 7950X,271.49,103
HW-4102,Logitech G502,236.65,104
HW-4103,NVIDIA RTX 4080,643.34,102
HW-4104,Logitech G502,800.9,103
HW-4105,Samsung 990 Pro 1TB,908.81,104
HW-4106,Logitech G502,110.99,101
HW-4107,Logitech G502,729.6,101
HW-4108,Logitech G502,282.2,102
HW-4109,Samsung 990 Pro 1TB,812.66,103
HW-4110,Intel Core i7-13700K,788.89,105
HW-4111,Samsung 990 Pro 1TB,485.41,104
HW-4112,Logitech G502,743.89,103
HW-4113,Corsair Vengeance DDR5 32GB,515.89,102
HW-4114,Intel Core i7-13700K,115.59,103
HW-4115,Intel Core i7-13700K,1138.98,104
HW-4116,Samsung 990 Pro 1TB,239.89,103
HW-4117,Logitech G502,213.4,105
HW-4118,Intel Core i7-13700K,522.54,103
HW-4119,Samsung 990 Pro 1TB,532.71,102
HW-4120,Samsung 990 Pro 1TB,199.17,101
HW-4121,Corsair Vengeance DDR5 32GB,729.9,105
HW-4122,Corsair Vengeance DDR5 32GB,979.32,102
HW-4123,Intel Core i7-13700K,956.98,101
HW-4124,NVIDIA RTX 4080,161.56,104
HW-4125,Corsair Vengeance DDR5 32GB,223.01,104
HW-4126,Logitech G502,933.84,102
HW-4127,Corsair Vengeance DDR5 32GB,484.72,102
HW-4128,Samsung 990 Pro 1TB,528.66,103
HW-4129,Corsair Vengeance DDR5 32GB,684.97,105
HW-4130,AMD Ryzen 9 7950X,498.31,102
HW-4131,Samsung 990 Pro 1TB,416.74,103
HW-4132,AMD Ryzen 9 7950X,789.66,105
HW-4133,Samsung 990 Pro 1TB,442.7,103
HW-4134,Intel Core i7-13700K,124.62,103
HW-4135,Samsung 990 Pro 1TB,855.71,105
HW-4136,Samsung 990 Pro 1TB,665.95,103
HW-4137,Intel Core i7-13700K,253.97,103
HW-4138,Samsung 990 Pro 1TB,801.74,105
HW-4139,Logitech G502,993.38,104
HW-4140,Samsung 990 Pro 1TB,897.77,103
HW-4141,Corsair Vengeance DDR5 32GB,208.82,101
HW-4142,Samsung 990 Pro 1TB,1189.47,103
HW-4143,Samsung 990 Pro 1TB,202.7,101
HW-4144,Intel Core i7-13700K,815.75,102
HW-4145,Logitech G502,1075.75,103
HW-4146,AMD Ryzen 9 7950X,1197.65,103
HW-4147,Intel Core i7-13700K,831.69,101
HW-4148,NVIDIA RTX 4080,277.5,101
HW-4149,AMD Ryzen 9 7950X,1117.63,103
HW-4150,Samsung 990 Pro 1TB,335.16,104
HW-4151,Samsung 990 Pro 1TB,857.01,101
HW-4152,AMD Ryzen 9 7950X,72.79,103
HW-4153,NVIDIA RTX 4080,146.42,104
HW-4154,Samsung 990 Pro 1TB,348.72,104
HW-4155,Corsair Vengeance DDR5 32GB,237.83,101
HW-4156,AMD Ryzen 9 7950X,220.92,105
HW-4157,AMD Ryzen 9 7950X,288.53,102
HW-4158,AMD Ryzen 9 7950X,1102.31,101
HW-4159,NVIDIA RTX 4080,1024.68,102
HW-4160,Samsung 990 Pro 1TB,814.1,103
HW-4161,Logitech G502,229.91,105
HW-4162,Logitech G502,528.9,101
HW-4163,Logitech G502,59.08,103
HW-4164,NVIDIA RTX 4080,949.89,101
HW-4165,Corsair Vengeance DDR5 32GB,840.15,101
HW-4166,Samsung 990 Pro 1TB,409.67,102
HW-4167,Intel Core i7-13700K,750.37,104
HW-4168,Corsair Vengeance DDR5 32GB,227.63,104
HW-4169,AMD Ryzen 9 7950X,158.71,101
HW-4170,AMD Ryzen 9 7950X,161.81,102
HW-4171,Samsung 990 Pro 1TB,533.81,103
HW-4172,Corsair Vengeance DDR5 32GB,1196.58,103
HW-4173,Logitech G502,58.22,102
HW-4174,Intel Core i7-13700K,153.28,105
HW-4175,NVIDIA RTX 4080,286.18,105
HW-4176,AMD Ryzen 9 7950X,315.37,101
HW-4177,AMD Ryzen 9 7950X,853.6,104
HW-4178,Intel Core i7-13700K,547.22,102
HW-4179,Logitech G502,386.65,102
HW-4180,Samsung 990 Pro 1TB,1034.08,103
HW-4181,AMD Ryzen 9 7950X,180.19,104
HW-4182,Corsair Vengeance DDR5 32GB,1156.86,101
HW-4183,Samsung 990 Pro 1TB,1148.36,102
HW-4184,Intel Core i7-13700K,1060.37,105
HW-4185,Logitech G502,449.5,104
HW-4186,Samsung 990 Pro 1TB,615.24,103
HW-4187,Corsair Vengeance DDR5 32GB,98.51,102
HW-4188,Logitech G502,749.55,103
HW-4189,Logitech G502,747.35,105
HW-4190,Intel Core i7-13700K,1139.09,105
HW-4191,AMD Ryzen 9 7950X,500.62,102
HW-4192,Intel Core i7-13700K,869.04,102
HW-4193,Intel Core i7-13700K,469.8,105
HW-4194,Logitech G502,820.72,102
HW-4195,Intel Core i7-13700K,418.22,104
HW-4196,Intel Core i7-13700K,875.93,101
HW-4197,NVIDIA RTX 4080,453.55,104
HW-4198,Samsung 990 Pro 1TB,734.1,104
HW-4199,Samsung 990 Pro 1TB,564.35,104
HW-4200,AMD Ryzen 9 7950X,370.08,101
HW-4201,AMD Ryzen 9 7950X,716.91,103
HW-4202,Logitech G502,1095.51,104
HW-4203,Intel Core i7-13700K,1080.97,102
HW-4204,Logitech G502,196.51,105
HW-4205,Logitech G502,867.0,102
HW-4206,Samsung 990 Pro 1TB,572.57,102
HW-4207,AMD Ryzen 9 7950X,709.78,102
HW-4208,Corsair Vengeance DDR5 32GB,927.02,103
HW-4209,Corsair Vengeance DDR5 32GB,588.92,102
HW-4210,Intel Core i7-13700K,394.68,101
HW-4211,Intel Core i7-13700K,786.76,103
HW-4212,Intel Core i7-13700K,1177.97,104
HW-4213,NVIDIA RTX 4080,807.04,101
HW-4214,NVIDIA RTX 4080,657.55,102
HW-4215,Logitech G502,977.36,104
HW-4216,AMD Ryzen 9 7950X,686.38,105
HW-4217,Samsung 990 Pro 1TB,505.63,102
HW-4218,AMD Ryzen 9 7950X,1061.8,103
HW-4219,AMD Ryzen 9 7950X,311.59,104
HW-4220,Intel Core i7-13700K,109.35,104
HW-4221,Logitech G502,602.34,103
HW-4222,Corsair Vengeance DDR5 32GB,324.91,101
HW-4223,Intel Core i7-13700K,639.24,103
HW-4224,AMD Ryzen 9 7950X,909.81,102
HW-4225,AMD Ryzen 9 7950X,968.89,103
HW-4226,Samsung 990 Pro 1TB,1091.16,102
HW-4227,Logitech G502,304.86,105
HW-4228,Logitech G502,644.6,104
HW-4229,AMD Ryzen 9 7950X,527.59,102
HW-4230,Logitech G502,855.12,105
HW-4231,AMD Ryzen 9 7950X,122.16,104
HW-4232,AMD Ryzen 9 7950X,798.27,102
HW-4233,Samsung 990 Pro 1TB,686.56,103
HW-4234,NVIDIA RTX 4080,107.01,104
HW-4235,Logitech G502,1150.38,101
HW-4236,Corsair Vengeance DDR5 32GB,1023.28,104
HW-4237,NVIDIA RTX 4080,147.82,102
HW-4238,NVIDIA RTX 4080,896.14,103
HW-4239,Intel Core i7-13700K,83.93,105
HW-4240,Samsung 990 Pro 1TB,1016.67,104
HW-4241,Logitech G502,997.43,102
HW-4242,Logitech G502,911.44,105
HW-4243,Samsung 990 Pro 1TB,1008.14,104
HW-4244,NVIDIA RTX 4080,246.17,102
HW-4245,Corsair Vengeance DDR5 32GB,547.18,105
HW-4246,AMD Ryzen 9 7950X,746.72,104
HW-4247,Logitech G502,359.62,101
HW-4248,Intel Core i7-13700K,1019.69,101
HW-4249,Corsair Vengeance DDR5 32GB,452.68,105
HW-4250,Logitech G502,1133.91,103
HW-4251,NVIDIA RTX 4080,378.59,105
HW-4252,Logitech G502,860.3,102
HW-4253,NVIDIA RTX 4080,918.66,102
HW-4254,AMD Ryzen 9 7950X,1054.96,102
HW-4255,NVIDIA RTX 4080,262.54,105
HW-4256,Logitech G502,309.68,105
HW-4257,Intel Core i7-13700K,1148.93,104
HW-4258,Intel Core i7-13700K,802.02,104
HW-4259,Intel Core i7-13700K,823.93,105
HW-4260,Corsair Vengeance DDR5 32GB,835.47,104
HW-4261,AMD Ryzen 9 7950X,370.98,102
HW-4262,AMD Ryzen 9 7950X,410.66,103
HW-4263,Corsair Vengeance DDR5 32GB,300.88,104
HW-4264,NVIDIA RTX 4080,742.8,101
HW-4265,Logitech G502,582.82,101
HW-4266,Logitech G502,606.24,101
HW-4267,Samsung 990 Pro 1TB,270.5,105
HW-4268,Logitech G502,525.12,105
HW-4269,Samsung 990 Pro 1TB,723.66,104
HW-4270,Intel Core i7-13700K,758.17,105
HW-4271,Corsair Vengeance DDR5 32GB,976.45,102
HW-4272,Corsair Vengeance DDR5 32GB,1171.72,105
HW-4273,NVIDIA RTX 4080,304.89,105
HW-4274,Corsair Vengeance DDR5 32GB,498.0,105
HW-4275,AMD Ryzen 9 7950X,63.53,102
HW-4276,NVIDIA RTX 4080,1127.77,103
HW-4277,Intel Core i7-13700K,657.74,105
HW-4278,NVIDIA RTX 4080,1055.98,102
HW-4279,AMD Ryzen 9 7950X,500.18,102
HW-4280,Intel Core i7-13700K,560.65,101
HW-4281,AMD Ryzen 9 7950X,1164.26,105
HW-4282,Corsair Vengeance DDR5 32GB,381.31,102
HW-4283,Samsung 990 Pro 1TB,113.01,101
HW-4284,Logitech G502,343.84,103
HW-4285,AMD Ryzen 9 7950X,221.52,105
HW-4286,Intel Core i7-13700K,1048.8,102
HW-4287,Corsair Vengeance DDR5 32GB,204.49,103
HW-4288,Corsair Vengeance DDR5 32GB,201.85,105
HW-4289,Samsung 990 Pro 1TB,239.03,105
HW-4290,Logitech G502,881.63,104
HW-4291,NVIDIA RTX 4080,244.29,101
HW-4292,Intel Core i7-13700K,280.74,103
HW-4293,Samsung 990 Pro 1TB,968.55,103
HW-4294,Samsung 990 Pro 1TB,935.76,105
HW-4295,Corsair Vengeance DDR5 32GB,932.45,103
HW-4296,NVIDIA RTX 4080,773.78,103
HW-4297,NVIDIA RTX 4080,856.96,105
HW-4298,NVIDIA RTX 4080,822.26,104
HW-4299,Corsair Vengeance DDR5 32GB,957.33,105
HW-4300,Intel Core i7-13700K,436.86,104
HW-4301,Samsung 990 Pro 1TB,377.42,105
HW-4302,Corsair Vengeance DDR5 32GB,784.67,104
HW-4303,Samsung 990 Pro 1TB,352.73,105
HW-4304,Logitech G502,1049.14,101
HW-4305,Samsung 990 Pro 1TB,579.47,101
HW-4306,AMD Ryzen 9 7950X,305.66,105
HW-4307,AMD Ryzen 9 7950X,500.42,103
HW-4308,Corsair Vengeance DDR5 32GB,619.89,104
HW-4309,AMD Ryzen 9 7950X,1044.98,102
HW-4310,Samsung 990 Pro 1TB,364.69,104
HW-4311,NVIDIA RTX 4080,1139.99,102
HW-4312,NVIDIA RTX 4080,732.95,101
HW-4313,Intel Core i7-13700K,536.16,101
HW-4314,NVIDIA RTX 4080,184.1,105
HW-4315,Logitech G502,791.19,104
HW-4316,NVIDIA RTX 4080,96.7,104
HW-4317,Corsair Vengeance DDR5 32GB,1084.52,105
HW-4318,AMD Ryzen 9 7950X,1082.13,104
HW-4319,Logitech G502,262.52,104
HW-4320,Intel Core i7-13700K,636.39,102
HW-4321,AMD Ryzen 9 7950X,766.81,101
HW-4322,NVIDIA RTX 4080,236.01,103
HW-4323,Samsung 990 Pro 1TB,525.08,104
HW-4324,Logitech G502,884.3,103
HW-4325,AMD Ryzen 9 7950X,84.3,102
HW-4326,Logitech G502,574.37,102
HW-4327,Logitech G502,291.95,105
HW-4328,Intel Core i7-13700K,488.15,101
HW-4329,Logitech G502,1140.83,101
HW-4330,Samsung 990 Pro 1TB,411.71,103
HW-4331,AMD Ryzen 9 7950X,858.84,103
HW-4332,NVIDIA RTX 4080,1105.21,105
HW-4333,AMD Ryzen 9 7950X,1158.54,105
HW-4334,NVIDIA RTX 4080,823.44,103
HW-4335,Samsung 990 Pro 1TB,953.51,103
HW-4336,NVIDIA RTX 4080,330.44,102
